accx,accy,accz
0.9789,-0.0616,0.2402
0.9806,-0.0589,0.2394
0.9802,-0.0601,0.2402
0.9811,-0.0608,0.2411
0.9814,-0.0603,0.2448
0.9811,-0.0603,0.247
0.9792,-0.0579,0.2467
0.9777,-0.0591,0.246
0.9797,-0.0584,0.2441
0.9816,-0.0581,0.2411
0.9824,-0.0569,0.2389
0.9809,-0.0574,0.2404
0.9816,-0.0581,0.2433
0.9826,-0.0599,0.2443
0.9814,-0.0596,0.2455
0.9819,-0.0594,0.2475
0.9794,-0.0599,0.2475
0.9814,-0.0616,0.2467
0.9814,-0.0608,0.2455
0.9814,-0.0611,0.2467
0.9802,-0.0623,0.248
0.9809,-0.0635,0.2458
0.9833,-0.0613,0.2458
0.9809,-0.0623,0.2458
0.9821,-0.0616,0.2426
0.9821,-0.0613,0.2431
0.9809,-0.0608,0.2406
0.9809,-0.0601,0.2426
0.9814,-0.0606,0.2433
0.9814,-0.0594,0.2428
0.9799,-0.0603,0.2436
0.9799,-0.0613,0.2446
0.9784,-0.0606,0.2465
0.9792,-0.0623,0.2455
0.9802,-0.0611,0.247
0.9804,-0.0623,0.2494
0.9792,-0.0608,0.2499
0.9802,-0.0618,0.2504
0.9784,-0.0625,0.2499
0.9794,-0.0625,0.2472
0.977,-0.0623,0.2475
0.9784,-0.0611,0.2472
0.9797,-0.0606,0.247
0.9794,-0.0594,0.2465
0.9809,-0.0599,0.2463
0.9814,-0.0581,0.2446
0.9816,-0.0596,0.2453
0.9814,-0.0594,0.2441
0.9809,-0.0599,0.2436
0.9809,-0.0608,0.2446
0.9826,-0.0613,0.2467
0.9804,-0.0616,0.247
0.9819,-0.0606,0.2463
0.9806,-0.0611,0.2453
0.9806,-0.0608,0.2441
0.9787,-0.0594,0.2424
0.9806,-0.0606,0.2428
0.9814,-0.0584,0.2446
0.9814,-0.0596,0.2453
0.9809,-0.0577,0.2455
0.9797,-0.0577,0.2465
0.9802,-0.0584,0.2443
0.9804,-0.0584,0.245
0.9799,-0.0557,0.2441
0.9787,-0.0596,0.246
0.9794,-0.0603,0.2448
0.9789,-0.0601,0.2441
0.9806,-0.0611,0.2436
0.977,-0.0606,0.2436
0.9792,-0.0601,0.2441
0.9814,-0.0603,0.2436
0.9811,-0.0611,0.2448
0.9816,-0.0591,0.2441
0.9814,-0.0606,0.2438
0.9814,-0.0591,0.2433
0.9809,-0.0601,0.2438
0.9826,-0.0574,0.2431
0.9816,-0.0579,0.2431
0.9809,-0.0584,0.2448
0.9799,-0.0584,0.2467
0.9819,-0.0586,0.2485
0.9806,-0.0589,0.2482
0.9802,-0.0581,0.2463
0.9794,-0.0591,0.2458
0.9787,-0.0567,0.2485
0.9789,-0.0589,0.2467
0.9787,-0.0594,0.2448
0.9802,-0.0606,0.2453
0.9809,-0.0596,0.2448
0.9809,-0.0603,0.2433
0.9819,-0.0611,0.2446
0.9816,-0.0613,0.2433
0.9809,-0.0625,0.2416
0.9814,-0.0621,0.2426
0.9816,-0.0603,0.2433
0.9811,-0.0603,0.2419
0.9806,-0.0599,0.2414
0.9804,-0.0591,0.2438
0.9802,-0.0599,0.2458
0.9811,-0.0601,0.2453
0.9794,-0.0589,0.245
0.9809,-0.0584,0.246
0.9806,-0.0589,0.2443
0.9819,-0.0581,0.2426
0.9799,-0.0577,0.2458
0.9824,-0.0581,0.2438
0.9797,-0.0589,0.2438
0.9806,-0.0603,0.2392
0.9821,-0.0594,0.2424
0.9821,-0.0594,0.2438
0.9821,-0.0577,0.2416
0.9806,-0.0603,0.2419
0.9804,-0.0591,0.2424
0.9809,-0.0591,0.2428
0.9802,-0.0579,0.2409
0.9787,-0.0586,0.2431
0.9789,-0.0581,0.2416
0.9816,-0.0591,0.2426
0.9804,-0.0594,0.2441
0.9794,-0.0584,0.2431
0.9809,-0.0591,0.2428
0.9802,-0.0599,0.2431
0.9804,-0.0594,0.2441
0.9826,-0.0608,0.2448
0.9824,-0.0596,0.2426
0.9819,-0.0603,0.2409
0.9833,-0.0613,0.2404
0.9828,-0.0606,0.2424
0.9814,-0.0613,0.2421
0.9831,-0.0613,0.2426
0.9814,-0.0625,0.2428
0.9802,-0.0594,0.2421
0.9797,-0.0618,0.2431
0.9811,-0.0608,0.2458
0.9787,-0.0633,0.2458
0.9772,-0.0616,0.247
0.9789,-0.0618,0.2497
0.9784,-0.0603,0.2487
0.9789,-0.0621,0.247
0.9777,-0.0633,0.2475
0.9806,-0.0618,0.2472
0.9797,-0.064,0.2467
0.9804,-0.0635,0.2465
0.9804,-0.0645,0.248
0.9811,-0.0623,0.2448
0.9809,-0.0628,0.2448
0.9826,-0.0625,0.2428
0.9836,-0.0618,0.2433
0.9836,-0.063,0.2424
0.9819,-0.0606,0.2414
0.9816,-0.0599,0.2453
0.9819,-0.0599,0.2433
0.9838,-0.0606,0.2421
0.9841,-0.0601,0.2426
0.9855,-0.0611,0.2428
0.9846,-0.0628,0.2443
0.9858,-0.0628,0.2453
0.9848,-0.0625,0.2448
0.9824,-0.0643,0.2455
0.9809,-0.0628,0.2465
0.9792,-0.0603,0.2455
0.9777,-0.0611,0.2489
0.9775,-0.0613,0.247
0.975,-0.0601,0.246
0.974,-0.0603,0.2446
0.9709,-0.0567,0.2487
0.9728,-0.0577,0.2497
0.9765,-0.0577,0.2492
0.9767,-0.0591,0.2526
0.9787,-0.0586,0.2531
0.9799,-0.0606,0.2524
0.9811,-0.0608,0.2487
0.9828,-0.0611,0.2467
0.9841,-0.0613,0.2448
0.9843,-0.0608,0.2443
0.9848,-0.0621,0.2421
0.9806,-0.0608,0.2453
0.9811,-0.0611,0.2465
0.9809,-0.0611,0.2497
0.9802,-0.0603,0.2521
0.9806,-0.0606,0.2509
0.9792,-0.0611,0.2485
0.9789,-0.0613,0.2458
0.9804,-0.0623,0.2453
0.9814,-0.0603,0.2436
0.9809,-0.0623,0.2436
0.9833,-0.0613,0.2414
0.9833,-0.0616,0.2433
0.9843,-0.0618,0.2441
0.9819,-0.0596,0.2443
0.9821,-0.0594,0.2426
0.9816,-0.0606,0.2431
0.9804,-0.0574,0.2441
0.9806,-0.0601,0.2433
0.9797,-0.0579,0.2455
0.9775,-0.0577,0.2472
0.9765,-0.0574,0.2475
0.9755,-0.0584,0.2485
0.9767,-0.0562,0.2477
0.9772,-0.0574,0.2497
0.9772,-0.0569,0.2487
0.9765,-0.0569,0.2499
0.978,-0.0557,0.2497
0.9775,-0.0567,0.2477
0.9797,-0.0564,0.2482
0.9804,-0.0569,0.2472
0.9784,-0.0557,0.2467
0.9824,-0.055,0.2455
0.9831,-0.0555,0.2453
0.9814,-0.0579,0.2433
0.9804,-0.0577,0.2421
0.9784,-0.0559,0.2392
0.9794,-0.0586,0.2414
0.9802,-0.0567,0.2436
0.9794,-0.0572,0.2453
0.9806,-0.0577,0.2453
