accx,accy,accz
0.9606,-0.0249,0.3125
0.9599,-0.0249,0.3115
0.9594,-0.0247,0.3098
0.9591,-0.0247,0.3093
0.9584,-0.0252,0.3083
0.9569,-0.0257,0.3078
0.9569,-0.0257,0.3078
0.9577,-0.0257,0.3073
0.9574,-0.0257,0.3081
0.956,-0.0259,0.3086
0.955,-0.0266,0.3083
0.9545,-0.0276,0.3088
0.9543,-0.0286,0.3086
0.954,-0.0296,0.3088
0.9535,-0.0296,0.309
0.9528,-0.0293,0.3098
0.9528,-0.0293,0.3112
0.9528,-0.0298,0.3115
0.9528,-0.0305,0.3115
0.953,-0.0308,0.3117
0.953,-0.0313,0.312
0.953,-0.0318,0.3132
0.9535,-0.032,0.3139
0.9535,-0.0322,0.3139
0.953,-0.0327,0.3147
0.9533,-0.0325,0.3147
0.9533,-0.032,0.3139
0.9533,-0.0313,0.3139
0.9535,-0.031,0.3125
0.9533,-0.031,0.312
0.9533,-0.031,0.3122
0.953,-0.0303,0.3117
0.9533,-0.0293,0.3115
0.9538,-0.0291,0.3115
0.9543,-0.0288,0.3117
0.9535,-0.0291,0.3117
0.9528,-0.0291,0.3117
0.9528,-0.0291,0.3122
0.9528,-0.0288,0.312
0.954,-0.0281,0.3115
0.9538,-0.0276,0.311
0.953,-0.0269,0.3115
0.9523,-0.0269,0.312
0.9518,-0.0271,0.312
0.9513,-0.0276,0.312
0.9508,-0.0279,0.3125
0.9513,-0.0276,0.312
0.9513,-0.0274,0.3112
0.9501,-0.0269,0.312
0.9491,-0.0261,0.3117
0.9486,-0.0264,0.311
0.9489,-0.0266,0.311
0.9496,-0.0266,0.311
0.9496,-0.0266,0.3112
0.9494,-0.0257,0.311
0.9499,-0.0247,0.3105
0.9504,-0.0247,0.3108
0.9501,-0.0247,0.311
0.9499,-0.0249,0.311
0.9511,-0.0257,0.3117
0.9518,-0.0259,0.3122
0.9526,-0.0261,0.3122
0.9538,-0.0261,0.313
0.9545,-0.0257,0.3132
0.9538,-0.0261,0.3134
0.953,-0.0269,0.3137
0.9545,-0.0274,0.3139
0.9565,-0.0271,0.3144
0.9567,-0.0264,0.3139
0.9562,-0.0264,0.3139
0.9567,-0.0264,0.3137
0.9574,-0.0261,0.3132
0.9574,-0.0264,0.3134
0.9569,-0.0266,0.3127
0.9569,-0.0266,0.3115
0.9577,-0.0264,0.3115
0.9577,-0.0264,0.311
0.9577,-0.0271,0.3103
0.9574,-0.0279,0.3098
0.9577,-0.0281,0.31
0.9579,-0.0279,0.3098
0.9577,-0.0279,0.3093
0.9579,-0.0276,0.309
0.9579,-0.0276,0.309
0.9577,-0.0286,0.3095
0.9582,-0.0291,0.3088
0.9584,-0.0298,0.3093
0.9582,-0.0298,0.3098
0.9584,-0.0291,0.3098
0.9589,-0.0288,0.311
0.9594,-0.0288,0.3115
0.9599,-0.0291,0.3117
0.9599,-0.0293,0.3115
0.9591,-0.0291,0.311
0.9587,-0.0286,0.311
0.9582,-0.0291,0.3122
0.9577,-0.0303,0.3122
0.9572,-0.0305,0.3112
0.956,-0.0298,0.311
0.956,-0.0293,0.3115
0.9557,-0.0296,0.3122
0.9538,-0.0286,0.3122
0.9523,-0.0276,0.312
0.9518,-0.0271,0.3115
0.9518,-0.0274,0.311
0.9511,-0.0281,0.3105
0.9506,-0.0291,0.3108
0.9496,-0.0286,0.311
0.9491,-0.0276,0.3117
0.9491,-0.0271,0.3117
0.9484,-0.0279,0.3117
0.9474,-0.0281,0.3122
0.9472,-0.0276,0.3137
0.9467,-0.0269,0.3149
0.9467,-0.0266,0.3156
0.9477,-0.0274,0.3159
0.9477,-0.0281,0.3159
0.9477,-0.0283,0.3169
0.9477,-0.0276,0.3183
0.9479,-0.0274,0.3188
0.9479,-0.0274,0.3183
0.9482,-0.0274,0.3186
0.9491,-0.0269,0.3178
0.9506,-0.0276,0.3174
0.9508,-0.0286,0.3169
0.9521,-0.0288,0.3166
0.9518,-0.0281,0.3164
0.9513,-0.0269,0.3164
0.9511,-0.0259,0.3154
0.9521,-0.0261,0.3139
0.953,-0.0274,0.3142
0.9543,-0.0276,0.3139
0.955,-0.0274,0.3137
0.9555,-0.0281,0.3139
0.956,-0.0274,0.3139
0.9565,-0.0281,0.3132
0.9562,-0.0286,0.313
0.9565,-0.0283,0.3132
0.9562,-0.0279,0.3137
0.9557,-0.0281,0.3142
0.9572,-0.0281,0.3154
0.9579,-0.0283,0.3156
0.9579,-0.0286,0.3147
0.9582,-0.0286,0.3149
0.9567,-0.0291,0.3154
0.9555,-0.0296,0.3159
0.9552,-0.0296,0.3152
0.9555,-0.0298,0.3152
0.9552,-0.0298,0.3156
0.955,-0.0298,0.3152
0.954,-0.0293,0.3144
0.9533,-0.0291,0.3144
0.954,-0.0296,0.3144
0.9543,-0.0296,0.3139
0.9547,-0.0296,0.3137
0.9535,-0.0296,0.3142
0.9521,-0.0291,0.3134
0.9521,-0.0286,0.312
0.9521,-0.0288,0.3115
0.9513,-0.0296,0.3117
0.9513,-0.0293,0.3125
0.9516,-0.0288,0.3125
0.9516,-0.0291,0.3132
0.9513,-0.0281,0.3134
0.9516,-0.0274,0.3142
0.9513,-0.0274,0.3149
0.9516,-0.0279,0.3139
0.9513,-0.0281,0.3127
0.9506,-0.0274,0.3127
0.9499,-0.0274,0.3134
0.9496,-0.0281,0.3137
0.9499,-0.0283,0.3142
0.9501,-0.0276,0.3147
0.9501,-0.0271,0.3147
0.9501,-0.0269,0.3147
0.9504,-0.0264,0.3149
0.9501,-0.0264,0.3149
0.9504,-0.0259,0.3154
0.9508,-0.0266,0.3154
0.9506,-0.0266,0.3161
0.9508,-0.0261,0.3164
0.9518,-0.0257,0.3161
0.9518,-0.0259,0.3159
0.9513,-0.0264,0.3147
0.9511,-0.0269,0.3137
0.9516,-0.0266,0.3134
0.9516,-0.0269,0.3137
0.9521,-0.0271,0.3139
0.9526,-0.0279,0.3134
0.9526,-0.0276,0.313
0.9521,-0.0269,0.3137
0.9523,-0.0269,0.3144
0.9533,-0.0274,0.3144
0.954,-0.0274,0.3132
0.954,-0.0271,0.3117
0.9538,-0.0274,0.3115
0.9547,-0.0281,0.3112
0.955,-0.0281,0.3112
0.9547,-0.0286,0.3108
0.9547,-0.0296,0.3105
0.9552,-0.0293,0.31
0.9552,-0.0293,0.3105
0.955,-0.0293,0.31
0.955,-0.0291,0.3098
0.956,-0.0288,0.31
0.9557,-0.0293,0.31
0.9552,-0.0303,0.31
0.956,-0.0305,0.3098
0.9567,-0.03,0.3098
0.9574,-0.0298,0.3095
0.9572,-0.031,0.3093
0.9567,-0.0315,0.3093
0.9569,-0.0318,0.3098
0.9567,-0.0308,0.31
0.9577,-0.0305,0.3103
0.9579,-0.031,0.31
0.9574,-0.0315,0.309
0.9572,-0.032,0.3086
0.9567,-0.0315,0.3086
0.9565,-0.0308,0.3088
0.9574,-0.031,0.3088
0.9579,-0.0318,0.3095
0.9577,-0.0318,0.3098
0.9574,-0.031,0.3108
0.9569,-0.0303,0.3115
0.9565,-0.0303,0.3117
0.9565,-0.031,0.3108
0.9557,-0.031,0.3105
0.9555,-0.03,0.3103
0.955,-0.0296,0.311
0.9543,-0.0293,0.311
0.9545,-0.0291,0.3112
0.9545,-0.0296,0.3115
0.954,-0.0293,0.3112
0.954,-0.0286,0.3108
0.9533,-0.0283,0.31
0.9526,-0.0276,0.3098
0.9526,-0.0274,0.3103
0.9528,-0.0274,0.31
0.953,-0.0274,0.3098
0.9528,-0.0271,0.3093
0.9526,-0.0274,0.3088
0.9528,-0.0271,0.3088
0.953,-0.0266,0.3088
0.9528,-0.0269,0.3088
0.9528,-0.0276,0.309
0.953,-0.0281,0.309
0.9528,-0.0283,0.3088
0.9521,-0.0281,0.3081
0.9521,-0.0269,0.3076
0.9533,-0.0266,0.3086
0.9538,-0.0266,0.3093
0.9538,-0.0264,0.3093
0.9538,-0.0264,0.309
0.9533,-0.0274,0.3093
0.9533,-0.0281,0.3103
0.9547,-0.0281,0.312
0.9565,-0.0274,0.3122
0.9574,-0.0274,0.3127
0.9577,-0.0283,0.3137
0.9587,-0.0291,0.3147
0.9589,-0.0283,0.3156
0.9591,-0.0274,0.3159
0.9589,-0.0281,0.3161
0.9587,-0.0283,0.3171
0.9594,-0.0281,0.3171
0.9591,-0.0286,0.3166
0.9587,-0.0291,0.3159
0.9589,-0.0293,0.3147
0.9584,-0.0298,0.3137
0.9577,-0.0303,0.3125
0.9572,-0.0305,0.312
0.9567,-0.0305,0.312
0.9562,-0.0298,0.3117
0.9552,-0.0296,0.3105
0.954,-0.03,0.3095
0.9533,-0.0298,0.309
0.9535,-0.0298,0.3088
0.9528,-0.03,0.3081
0.9513,-0.0298,0.3066
0.9499,-0.0296,0.3066
0.9486,-0.03,0.3076
0.9489,-0.0298,0.3086
0.9499,-0.0296,0.309
0.9501,-0.0296,0.3098
0.9489,-0.0296,0.3108
0.9482,-0.0298,0.311
0.9491,-0.0293,0.311
0.9504,-0.0293,0.3127
0.9494,-0.0298,0.3156
0.9489,-0.03,0.3169
0.9491,-0.0296,0.3171
0.9501,-0.0291,0.3183
0.9508,-0.0291,0.3203
0.9513,-0.0291,0.3222
0.9513,-0.0288,0.323
0.9518,-0.0283,0.3235
0.9523,-0.0281,0.3244
0.953,-0.0281,0.3254
0.9538,-0.0288,0.3257
0.954,-0.0291,0.3249
0.9545,-0.0288,0.3244
0.9552,-0.0281,0.3242
0.955,-0.0269,0.3235
0.955,-0.0259,0.3227
0.9552,-0.0259,0.3222
0.956,-0.0264,0.3218
0.9555,-0.0261,0.3213
0.9552,-0.0249,0.3191
0.956,-0.0242,0.3164
0.956,-0.0242,0.3152
0.9555,-0.0239,0.3134
0.955,-0.0242,0.3125
0.9545,-0.0242,0.312
0.9543,-0.0242,0.3115
0.9538,-0.0244,0.311
0.9535,-0.0249,0.3108
0.9543,-0.0244,0.3103
0.9535,-0.0242,0.3098
0.9523,-0.0247,0.31
0.9526,-0.0257,0.31
0.9533,-0.0266,0.3103
0.9533,-0.0274,0.3115
0.953,-0.0276,0.311
0.953,-0.0276,0.311
0.9523,-0.0281,0.3117
0.9521,-0.0298,0.312
0.9513,-0.0305,0.3117
0.9511,-0.0308,0.3117
0.9513,-0.0315,0.3115
0.9518,-0.032,0.3108
0.9526,-0.0318,0.3103
0.9528,-0.0313,0.31
0.953,-0.0318,0.3098
0.9535,-0.0318,0.31
0.954,-0.0313,0.3086
0.9543,-0.0313,0.3076
0.9547,-0.0315,0.3066
0.9557,-0.0313,0.3061
0.9562,-0.031,0.3064
0.9565,-0.0313,0.3066
0.9574,-0.0308,0.3064
0.9577,-0.0305,0.3066
0.9574,-0.0305,0.3068
0.9577,-0.031,0.3068
0.9579,-0.0313,0.3076
0.9587,-0.031,0.3083
0.9589,-0.0305,0.3081
0.9579,-0.0305,0.3081
0.9582,-0.0303,0.3086
0.9582,-0.0296,0.309
0.9577,-0.0291,0.3088
0.9574,-0.0291,0.3093
0.9572,-0.0288,0.31
0.9574,-0.0296,0.31
0.9574,-0.03,0.3105
0.9569,-0.0298,0.3103
0.956,-0.0298,0.3108
0.9547,-0.03,0.311
0.954,-0.0303,0.31
0.9538,-0.0305,0.3103
0.9543,-0.0305,0.3115
0.954,-0.03,0.3122
0.953,-0.0298,0.3125
0.9535,-0.03,0.312
0.954,-0.0305,0.312
0.9543,-0.0303,0.3127
0.9533,-0.0305,0.3134
0.9518,-0.0308,0.3137
0.9523,-0.03,0.3139
0.9535,-0.0298,0.3142
0.953,-0.0303,0.3144
0.953,-0.0298,0.3139
0.9526,-0.03,0.3147
0.9521,-0.0305,0.3159
0.9523,-0.0305,0.3159
0.9528,-0.031,0.3159
0.9533,-0.0308,0.3166
0.9533,-0.0313,0.3166
0.9526,-0.031,0.3166
0.9516,-0.0305,0.3166
0.9516,-0.0308,0.3171
0.9521,-0.0315,0.3166
0.9516,-0.0315,0.3166
0.9508,-0.0315,0.3171
0.9496,-0.0318,0.3164
0.9499,-0.031,0.3144
0.9499,-0.0303,0.3132
0.9494,-0.0293,0.3122
0.9489,-0.0293,0.3115
0.9482,-0.0298,0.311
0.9484,-0.03,0.311
0.9491,-0.0305,0.311
0.9496,-0.031,0.311
0.9496,-0.0305,0.3112
0.9499,-0.0303,0.3112
0.9499,-0.0305,0.3117
0.9501,-0.0303,0.3125
0.9506,-0.03,0.3125
0.9513,-0.0305,0.313
0.9526,-0.0308,0.3139
0.9533,-0.0303,0.3144
0.9538,-0.0298,0.3147
0.9535,-0.0298,0.3154
0.9535,-0.0293,0.3152
0.9533,-0.0286,0.3154
0.9538,-0.0288,0.3154
0.9547,-0.0283,0.3152
0.9543,-0.0288,0.3149
0.9533,-0.0296,0.3142
0.9535,-0.0293,0.313
0.954,-0.0283,0.3125
0.9547,-0.0274,0.3117
0.9543,-0.0276,0.3112
0.9545,-0.0281,0.3108
0.955,-0.0283,0.311
0.955,-0.0276,0.3108
0.9545,-0.0276,0.3112
0.9557,-0.0274,0.3117
0.956,-0.0281,0.312
0.9562,-0.0283,0.3122
0.9562,-0.0283,0.3134
0.9562,-0.0283,0.3147
0.9572,-0.0283,0.3156
0.9577,-0.0291,0.3156
0.9577,-0.0293,0.3154
0.9579,-0.0296,0.3154
0.9577,-0.0293,0.3164
0.9577,-0.0291,0.3171
0.9572,-0.0293,0.3169
0.956,-0.0298,0.3161
0.9552,-0.0298,0.3159
0.9538,-0.0291,0.3152
0.9528,-0.0291,0.3152
0.9528,-0.0298,0.3142
0.9528,-0.0305,0.3125
0.9528,-0.0308,0.3117
0.9528,-0.0315,0.312
0.9523,-0.0313,0.3117
0.9521,-0.032,0.3112
0.9513,-0.0335,0.3103
0.9513,-0.0342,0.309
0.9521,-0.0335,0.309
0.9528,-0.0337,0.309
0.9528,-0.034,0.3086
0.9523,-0.0347,0.3086
0.9528,-0.0357,0.309
0.9538,-0.0354,0.31
0.9545,-0.0347,0.3108
0.9547,-0.0349,0.312
0.9545,-0.0354,0.313
0.9545,-0.0357,0.3139
0.9545,-0.0354,0.3147
0.9547,-0.0354,0.3159
0.9552,-0.0349,0.3164
0.9545,-0.0352,0.3166
0.9543,-0.0359,0.3164
0.9543,-0.0352,0.3169
0.9545,-0.034,0.3178
0.955,-0.0332,0.3171
0.9547,-0.0327,0.3161
0.9543,-0.0327,0.3156
0.9538,-0.0318,0.3149
0.9526,-0.031,0.3147
0.9523,-0.0313,0.3142
0.9528,-0.031,0.3137
0.9528,-0.0296,0.3139
0.9523,-0.0291,0.3134
0.9526,-0.0293,0.3127
0.9521,-0.0288,0.3132
0.9513,-0.0288,0.3137
0.9513,-0.0286,0.313
0.9508,-0.0283,0.3122
0.9504,-0.0279,0.3125
0.9508,-0.0269,0.3127
0.9508,-0.0266,0.3127
0.9501,-0.0266,0.3137
0.9501,-0.0269,0.3142
0.9506,-0.0271,0.3149
0.9501,-0.0264,0.3154
0.9501,-0.0266,0.3159
0.9499,-0.0274,0.3166
0.9496,-0.0276,0.3176
0.9499,-0.0276,0.3176
0.9499,-0.0276,0.3176
0.9506,-0.0274,0.3181
0.9513,-0.0269,0.3181
0.9513,-0.0264,0.3181
0.9508,-0.0266,0.3181
0.9516,-0.0274,0.3181
0.9528,-0.0276,0.3181
0.9538,-0.0271,0.3171
0.954,-0.0271,0.3166
0.9545,-0.0266,0.3166
0.9547,-0.0266,0.3161
0.955,-0.0274,0.3159
0.956,-0.0279,0.3164
0.9567,-0.0283,0.3169
0.9577,-0.0281,0.3166
0.9584,-0.0283,0.3156
0.9579,-0.0286,0.3154
0.9584,-0.0286,0.3152
0.9587,-0.0291,0.3147
0.9582,-0.0291,0.3137
0.9582,-0.0283,0.3134
0.9584,-0.0281,0.3134
0.9587,-0.0283,0.3127
0.9591,-0.0286,0.3115
0.9587,-0.0281,0.3115
0.9582,-0.0281,0.3112
0.9574,-0.0286,0.3108
0.9577,-0.0288,0.3103
0.9567,-0.0293,0.3098
0.956,-0.0296,0.3098
0.9569,-0.0296,0.3095
0.9569,-0.0291,0.3088
0.9562,-0.0293,0.309
0.956,-0.0291,0.3093
0.9562,-0.0291,0.309
0.9562,-0.0303,0.3095
0.956,-0.0305,0.3095
0.9557,-0.0298,0.3088
0.9555,-0.0291,0.3086
0.9538,-0.0291,0.309
0.953,-0.0298,0.3103
0.9535,-0.03,0.3112
0.9543,-0.0298,0.3112
0.9535,-0.0293,0.31
0.9538,-0.0298,0.3088
0.9545,-0.0303,0.3103
0.954,-0.0305,0.312
0.9528,-0.0305,0.3122
0.9526,-0.0303,0.3125
0.9518,-0.0303,0.3117
0.9506,-0.03,0.3117
0.9499,-0.03,0.3115
0.9501,-0.0303,0.3125
0.9504,-0.0305,0.3142
0.9508,-0.0305,0.3142
0.9504,-0.031,0.3134
0.9501,-0.031,0.3134
0.9501,-0.0303,0.3139
0.9496,-0.0293,0.3142
0.9501,-0.03,0.3144
0.9501,-0.0298,0.3139
0.9491,-0.0303,0.3137
0.9491,-0.03,0.3139
0.9496,-0.0305,0.3142
0.9491,-0.0313,0.3139
0.9482,-0.031,0.3137
0.9486,-0.0305,0.3137
0.9486,-0.0303,0.3139
0.9482,-0.03,0.3134
0.9474,-0.0296,0.3142
0.9482,-0.0298,0.3152
0.9484,-0.0298,0.3154
0.9486,-0.0298,0.3152
0.9491,-0.0296,0.3147
0.9499,-0.0288,0.3144
0.9494,-0.0281,0.3144
0.9484,-0.0291,0.3144
0.9486,-0.0296,0.3147
0.9496,-0.0296,0.3142
0.9486,-0.0291,0.3137
0.9472,-0.0288,0.3142
0.9472,-0.0286,0.3142
0.9477,-0.0283,0.313
0.9474,-0.0281,0.3125
0.9472,-0.0281,0.3115
0.9469,-0.0281,0.3095
0.9472,-0.0283,0.3083
0.9477,-0.0286,0.3083
0.9484,-0.0286,0.3081
0.9499,-0.0281,0.3071
0.9506,-0.0286,0.3059
0.9508,-0.0286,0.3059
0.9516,-0.0281,0.3051
0.953,-0.0286,0.3046
0.9547,-0.0291,0.3039
0.9555,-0.0298,0.3046
0.9555,-0.031,0.3051
0.9565,-0.0308,0.3054
0.9584,-0.0305,0.3054
0.9606,-0.0308,0.3056
0.9618,-0.032,0.3066
0.9626,-0.033,0.3066
0.9633,-0.0335,0.3061
0.9638,-0.0335,0.3061
0.9633,-0.034,0.3068
0.9623,-0.0347,0.3068
0.9631,-0.0349,0.3071
0.9633,-0.0342,0.3073
0.9635,-0.0352,0.3068
0.9635,-0.0357,0.3066
0.9635,-0.0349,0.3071
0.9628,-0.0342,0.3071
0.9616,-0.0342,0.3073
0.9613,-0.0349,0.3078
0.9611,-0.0344,0.3076
0.9609,-0.0335,0.3068
0.9613,-0.033,0.3056
0.9618,-0.033,0.3061
0.9613,-0.033,0.3064
0.9604,-0.033,0.3066
0.9604,-0.0322,0.3054
0.9606,-0.0318,0.3049
0.9601,-0.0315,0.3054
0.9596,-0.0313,0.3059
0.9599,-0.0313,0.3064
0.9601,-0.0303,0.3078
0.9596,-0.0293,0.3095
0.9589,-0.0296,0.311
0.9594,-0.0293,0.3127
0.9594,-0.0283,0.3142
0.9584,-0.0279,0.3156
0.9582,-0.0269,0.3164
0.9579,-0.0266,0.3174
0.9572,-0.0264,0.3186
0.9569,-0.0271,0.3193
0.9572,-0.0271,0.32
0.9577,-0.0261,0.3205
0.9572,-0.0257,0.3203
0.9572,-0.0254,0.321
0.9577,-0.0252,0.321
0.9589,-0.0249,0.32
0.9587,-0.0247,0.3188
0.9582,-0.0239,0.3176
0.9572,-0.0237,0.3169
0.9562,-0.0247,0.3156
0.9565,-0.0257,0.3139
0.9562,-0.0249,0.3132
0.956,-0.0239,0.3117
0.954,-0.0242,0.3108
0.9523,-0.0249,0.311
0.9518,-0.0252,0.3115
0.9518,-0.0252,0.3105
0.9506,-0.0259,0.3095
0.9494,-0.0261,0.3088
